ASN,ConnectionType,CountryCode,DNSResolver,IPAddress,Network,ProbeID,TestDateTime,IPTarget,rtt1,rtt2,rtt3,avg_rtt
21042,Ethernet,MG,41.204.104.28,197.158.74.72,Gulfsat Madagascar,4c56b9ea-e553-43ff-8a75-b426d2c444df,/Date(1561539312175+0000)/,9.9.9.9,75,76,83,78
23889,Unknown,MU,,102.112.82.208,MauritiusTelecom,cc5fe38c-36f6-4b4e-9b32-a9d674adc9cf,/Date(1561539300366+0000)/,1.1.1.1,2,2,2,2
23889,Unknown,MU,,102.112.82.208,MauritiusTelecom,cc5fe38c-36f6-4b4e-9b32-a9d674adc9cf,/Date(1561539300939+0000)/,8.8.8.8,37,37,37,37
23889,Unknown,MU,,102.112.82.208,MauritiusTelecom,cc5fe38c-36f6-4b4e-9b32-a9d674adc9cf,/Date(1561539301207+0000)/,9.9.9.9,3,2,2,2
21351,Unknown,RE,,78.129.233.100,Mediaserv,7f5b2006-2507-483a-95e9-74ac40bd5a9b,/Date(1561539306465+0000)/,1.1.1.1,30,30,30,30
21351,Unknown,RE,,78.129.233.100,Mediaserv,7f5b2006-2507-483a-95e9-74ac40bd5a9b,/Date(1561539306783+0000)/,8.8.8.8,76,76,77,76
21351,Unknown,RE,,78.129.233.100,Mediaserv,7f5b2006-2507-483a-95e9-74ac40bd5a9b,/Date(1561539307014+0000)/,9.9.9.9,235,235,237,235
37228,WIFI,RW,192.221.154.135,105.178.32.5,Olleh-Rwanda-Networks,397c4871-ad4d-4ac6-861a-90d742c814a7,/Date(1561539315749+0000)/,1.1.1.1,233,239,292,254
37228,WIFI,RW,192.221.154.135,105.178.32.5,Olleh-Rwanda-Networks,397c4871-ad4d-4ac6-861a-90d742c814a7,/Date(1561539315595+0000)/,8.8.8.8,185,143,145,157
37228,WIFI,RW,192.221.154.135,105.178.32.5,Olleh-Rwanda-Networks,397c4871-ad4d-4ac6-861a-90d742c814a7,/Date(1561539315590+0000)/,9.9.9.9,43,51,42,45
37563,WIFI,SO,,197.231.202.X,SOMTEL,NONE,/Date(1561539339291+0000)/,1.1.1.1,245,478,241,321
37563,WIFI,SO,,197.231.202.X,SOMTEL,NONE,/Date(1561539343480+0000)/,8.8.8.8,294,611,1117,674
37563,WIFI,SO,,197.231.202.X,SOMTEL,NONE,/Date(1561539343348+0000)/,9.9.9.9,610,1085,1279,991
20294,fiber,UG,,41.210.164.186,MTN Uganda,bb8e05fe-044a-4847-b534-629f85bcb2f5,/Date(1561539312169+0000)/,1.1.1.1,68,67,68,67
327724,"Wireless80211,Tunnel",UG,154.72.192.21,154.72.195.106,National Information Technology Authority Uganda,5047a02c-5ae3-4186-abc0-fcdc64b50915,/Date(1561539316439+0000)/,1.1.1.1,,,,-1
20294,fiber,UG,,41.210.164.186,MTN Uganda,bb8e05fe-044a-4847-b534-629f85bcb2f5,/Date(1561539312948+0000)/,8.8.8.8,167,166,166,166
327724,"Wireless80211,Tunnel",UG,154.72.192.21,154.72.195.106,National Information Technology Authority Uganda,5047a02c-5ae3-4186-abc0-fcdc64b50915,/Date(1561539322335+0000)/,8.8.8.8,,,,-1
20294,fiber,UG,,41.210.164.186,MTN Uganda,bb8e05fe-044a-4847-b534-629f85bcb2f5,/Date(1561539313291+0000)/,9.9.9.9,4,4,3,3
327724,"Wireless80211,Tunnel",UG,154.72.192.21,154.72.195.106,National Information Technology Authority Uganda,5047a02c-5ae3-4186-abc0-fcdc64b50915,/Date(1561539328824+0000)/,9.9.9.9,,,,-1
36996,Unknown,NA,,197.188.222.152,Telecom Namibia,e71d36ba-357c-488b-bc35-7a0e4ff5ae29,/Date(1561539315773+0000)/,1.1.1.1,172,171,173,172
36996,Unknown,NA,,197.188.222.152,Telecom Namibia,e71d36ba-357c-488b-bc35-7a0e4ff5ae29,/Date(1561539316053+0000)/,8.8.8.8,65,55,56,58
36994,fiber,ZA,,78.129.233.100,Vodacom Business,022ced5e-a16c-4f2e-b15f-ac90bf2ffeb5,/Date(1561539318906+0000)/,1.1.1.1,42,44,44,43
5713,Unknown,ZA,,165.165.149.144,Telkom Internet,6027e61f-8c6e-4222-8156-d845edf9f671,/Date(1561539319027+0000)/,1.1.1.1,37,34,21,30
37457,Wireless80211,ZA,196.43.42.230,105.224.247.59,Telkom Internet,2ec75c21-6154-446c-a898-e1d5b770beb9,/Date(1561539319460+0000)/,1.1.1.1,31,27,27,28
37611,Wireless80211,ZA,169.1.2.12,169.0.177.45,Afrihost,6fc9f09f-a830-40c0-8e8f-bc8bf20a000b,/Date(1561539320126+0000)/,1.1.1.1,112,142,111,121
37457,WIFI,ZA,196.43.54.232,105.184.249.27,Telkom Internet,f1c6f5e3-22c3-42c3-b488-184b5a24284d,/Date(1561539320309+0000)/,1.1.1.1,29,27,28,28
3741,WIFI,ZA,168.209.20.146,196.26.91.X,Internet Solutions,NONE,/Date(1561539322872+0000)/,1.1.1.1,33,40,39,37
37611,WIFI,ZA,169.1.1.11,102.182.183.X,airmobile.co.za,NONE,/Date(1561539322973+0000)/,1.1.1.1,40,32,40,37
11845,Unknown,ZA,,78.129.233.100,Vox Telecom DSL Customer Base,d94c61b2-604c-4d75-8804-37149d5f4ce3,/Date(1561539324421+0000)/,1.1.1.1,3,3,3,3
37168,Wireless80211,ZA,41.157.54.0,41.157.54.199,CellCSP,16bdb749-798f-457a-acb9-7f569e5abbfe,/Date(1561539324991+0000)/,1.1.1.1,10,9,6,8
2905,WIFI,ZA,41.181.167.71,105.216.41.X,MTN SA,NONE,/Date(1561539327888+0000)/,1.1.1.1,5,6,5,5
11845,Unknown,ZA,,78.129.233.100,Vox-Telecom,63655cb3-877b-46db-8b80-ff3b5cd464e3,/Date(1561539319724+0000)/,8.8.8.8,2,1,1,1
37315,Unknown,ZA,,197.234.144.136,CipherWave,71224795-00ba-4f90-a7d8-ba4b0192c9c0,/Date(1561539319962+0000)/,8.8.8.8,2,2,2,2
10474,adsl,ZA,,197.89.162.155,MWEB,41e06067-e06d-4256-a5b2-91592122b71f,/Date(1561539320098+0000)/,8.8.8.8,28,27,26,27
174,Unknown,ZA,,38.125.55.93,Cogent Communications,788763d0-9b03-4753-ab38-8cc86842bd0b,/Date(1561539320236+0000)/,8.8.8.8,294,294,277,288
10474,WIFI,ZA,196.28.182.24,197.82.197.129,MWEB,885ea80a-fee3-4842-9d04-5854d683659a,/Date(1561539321667+0000)/,8.8.8.8,60,42,56,52
37317,WIFI,ZA,41.78.220.10,102.128.96.222,Access Global Fibre,1ef15ccb-de9c-489e-be37-cb492fe8a121,/Date(1561539322175+0000)/,8.8.8.8,10,17,14,13
37680,fiber,ZA,,78.129.233.100,Cool-ideas,73cd5e83-343c-47a4-9172-82bfa040cd41,/Date(1561539324682+0000)/,8.8.8.8,1,2,1,1
327984,Unknown,ZA,,102.176.197.122,Fibrestream PTY LTD,b8dc64bb-c6a0-435f-9ab9-4a29b593c9fd,/Date(1561539324821+0000)/,8.8.8.8,3,3,3,3
3741,other,ZA,,196.210.46.169,Internet Solutions,9453ebe9-a958-4d30-a561-e9fc5adca4aa,/Date(1561539324967+0000)/,8.8.8.8,7,6,7,6
327984,Unknown,ZA,,102.176.197.122,Fibrestream PTY LTD,b8dc64bb-c6a0-435f-9ab9-4a29b593c9fd,/Date(1561539320358+0000)/,9.9.9.9,3,3,3,3
5713,Unknown,ZA,,165.165.149.144,Telkom Internet,6027e61f-8c6e-4222-8156-d845edf9f671,/Date(1561539321022+0000)/,9.9.9.9,216,230,214,220
174,Unknown,ZA,,38.125.55.93,Cogent Communications,788763d0-9b03-4753-ab38-8cc86842bd0b,/Date(1561539321229+0000)/,9.9.9.9,277,276,275,276
37317,WIFI,ZA,41.78.220.10,102.128.96.222,Access Global Fibre,1ef15ccb-de9c-489e-be37-cb492fe8a121,/Date(1561539322145+0000)/,9.9.9.9,10,9,9,9
3741,WIFI,ZA,168.209.20.146,196.26.91.X,Internet Solutions,NONE,/Date(1561539323520+0000)/,9.9.9.9,7,7,11,8
37611,Wireless80211,ZA,169.1.2.12,169.0.177.45,Afrihost,6fc9f09f-a830-40c0-8e8f-bc8bf20a000b,/Date(1561539324148+0000)/,9.9.9.9,128,103,132,121
2905,WIFI,ZA,41.181.167.71,105.216.41.X,MTN SA,NONE,/Date(1561539325035+0000)/,9.9.9.9,5,10,46,20
22355,fiber,ZA,,41.85.9.253,FROGFOOT,fa1f8f8d-ef1e-47f5-9c74-df4a03ae2331,/Date(1561539325451+0000)/,9.9.9.9,11,4,3,6
10474,WIFI,ZA,196.28.182.24,197.82.197.129,MWEB,885ea80a-fee3-4842-9d04-5854d683659a,/Date(1561539326644+0000)/,9.9.9.9,149,39,44,77
36947,Unknown,DZ,,105.101.122.112,Algerie Telecom,f4dc4490-3f6d-44aa-bcde-e990c5d09d32,/Date(1561539320847+0000)/,1.1.1.1,63,62,65,63
36947,Ethernet,DZ,41.110.32.2,197.200.109.235,Algerie Telecom,21e3a6c7-6e45-4657-9864-b246dec57856,/Date(1561539322210+0000)/,1.1.1.1,109,56,181,115
36947,WIFI,DZ,41.110.32.2,41.101.85.111,Algerie Telecom,f573be7c-4f67-4050-8126-91e5356367e9,/Date(1561539323222+0000)/,1.1.1.1,84,86,100,90
36947,WIFI,DZ,41.110.30.2,105.108.151.76,Algerie Telecom,b5eb4ca2-1cdd-4724-ae16-f520f1af92ae,/Date(1561539323272+0000)/,1.1.1.1,61,114,60,78
36947,Ethernet,DZ,83.231.151.145,41.100.5.132,Algerie Telecom,fe0f007b-31e3-4dfc-afaf-faab7ad3bcd4,/Date(1561539325819+0000)/,1.1.1.1,46,45,46,45
36947,WIFI,DZ,41.110.185.0,105.96.8.48,Algerie Telecom,b9f25547-d82c-41b6-b979-6c66c67e2594,/Date(1561539325930+0000)/,1.1.1.1,46,52,49,49
36947,Ethernet,DZ,83.231.151.145,105.105.118.3,Algerie Telecom,a1edd55e-dd04-4dbe-a968-f3fa6afc7242,/Date(1561539326044+0000)/,1.1.1.1,71,73,72,72
36947,Ethernet,DZ,41.110.32.2,41.107.151.217,Algerie Telecom,0d108c7f-654b-4c2f-9713-4b224ee456f6,/Date(1561539327750+0000)/,1.1.1.1,56,72,55,61
36947,Ethernet,DZ,41.110.32.2,197.200.108.43,Algerie Telecom,054efe3f-585b-4856-9977-4024ba427244,/Date(1561539328237+0000)/,1.1.1.1,42,41,44,42
36947,Ethernet,DZ,41.110.32.2,41.107.151.217,Algerie Telecom,0d108c7f-654b-4c2f-9713-4b224ee456f6,/Date(1561539321479+0000)/,8.8.8.8,59,59,60,59
36947,Unknown,DZ,,41.105.59.80,Algerie Telecom,a854de89-23a4-44cc-b9d8-889c1212b6cc,/Date(1561539321480+0000)/,8.8.8.8,61,61,61,61
36947,Unknown,DZ,,105.101.122.112,Algerie Telecom,f4dc4490-3f6d-44aa-bcde-e990c5d09d32,/Date(1561539321614+0000)/,8.8.8.8,65,65,65,65
36947,WIFI,DZ,172.253.14.3,105.105.76.215,Algerie Telecom,f39e7f5a-bfcc-4d88-9fb1-05c97345fad4,/Date(1561539321632+0000)/,8.8.8.8,73,95,72,80
36947,Ethernet,DZ,83.231.151.145,105.105.118.3,Algerie Telecom,a1edd55e-dd04-4dbe-a968-f3fa6afc7242,/Date(1561539322669+0000)/,8.8.8.8,66,68,66,66
36947,WIFI,DZ,41.110.185.0,105.96.8.48,Algerie Telecom,b9f25547-d82c-41b6-b979-6c66c67e2594,/Date(1561539323919+0000)/,8.8.8.8,60,61,95,72
36947,Unknown,DZ,,105.101.159.62,Algerie Telecom,d88b829c-8a22-401a-b4c5-6176433a7bcc,/Date(1561539326101+0000)/,8.8.8.8,60,59,60,59
36947,Ethernet,DZ,41.110.32.2,197.200.109.235,Algerie Telecom,21e3a6c7-6e45-4657-9864-b246dec57856,/Date(1561539327344+0000)/,8.8.8.8,266,315,173,251
36947,Ethernet,DZ,41.110.32.2,197.200.108.43,Algerie Telecom,054efe3f-585b-4856-9977-4024ba427244,/Date(1561539330971+0000)/,8.8.8.8,58,59,57,58
36947,WIFI,DZ,41.110.30.2,105.108.151.76,Algerie Telecom,b5eb4ca2-1cdd-4724-ae16-f520f1af92ae,/Date(1561539334726+0000)/,8.8.8.8,54,63,65,60
36947,Unknown,DZ,,105.101.159.62,Algerie Telecom,d88b829c-8a22-401a-b4c5-6176433a7bcc,/Date(1561539321945+0000)/,9.9.9.9,72,71,72,71
36947,WIFI,DZ,172.253.14.3,105.105.76.215,Algerie Telecom,f39e7f5a-bfcc-4d88-9fb1-05c97345fad4,/Date(1561539321955+0000)/,9.9.9.9,96,96,97,96
36947,Unknown,DZ,,41.105.59.80,Algerie Telecom,a854de89-23a4-44cc-b9d8-889c1212b6cc,/Date(1561539322077+0000)/,9.9.9.9,117,116,117,116
36947,Ethernet,DZ,83.231.151.145,41.100.5.132,Algerie Telecom,fe0f007b-31e3-4dfc-afaf-faab7ad3bcd4,/Date(1561539322084+0000)/,9.9.9.9,73,73,73,73
36947,WIFI,DZ,41.110.185.0,105.96.8.48,Algerie Telecom,b9f25547-d82c-41b6-b979-6c66c67e2594,/Date(1561539323915+0000)/,9.9.9.9,97,90,104,97
36947,Ethernet,DZ,41.110.32.2,41.107.151.217,Algerie Telecom,0d108c7f-654b-4c2f-9713-4b224ee456f6,/Date(1561539324256+0000)/,9.9.9.9,81,81,83,81
36947,Ethernet,DZ,83.231.151.145,105.105.118.3,Algerie Telecom,a1edd55e-dd04-4dbe-a968-f3fa6afc7242,/Date(1561539329095+0000)/,9.9.9.9,90,98,91,93
36947,Ethernet,DZ,41.110.32.2,197.200.109.235,Algerie Telecom,21e3a6c7-6e45-4657-9864-b246dec57856,/Date(1561539332096+0000)/,9.9.9.9,286,243,80,203
36947,Ethernet,DZ,41.110.32.2,197.200.108.43,Algerie Telecom,054efe3f-585b-4856-9977-4024ba427244,/Date(1561539334047+0000)/,9.9.9.9,80,80,81,80
36947,"Ethernet,Ethernet,Ethernet",DZ,41.110.30.2,105.104.90.24,Algerie Telecom,be2ab44c-9750-4a96-b8ab-9cd0de6440e6,/Date(1561539343345+0000)/,9.9.9.9,82,76,77,78
37463,Unknown,CD,,169.255.120.126,MTN Congo,1560108c-2025-4eb0-8340-b7383d88edcb,/Date(1561539329549+0000)/,1.1.1.1,167,161,169,165
37463,Unknown,CD,,169.255.120.126,MTN Congo,1560108c-2025-4eb0-8340-b7383d88edcb,/Date(1561539329834+0000)/,8.8.8.8,157,157,156,156
37463,Unknown,CD,,169.255.120.126,MTN Congo,1560108c-2025-4eb0-8340-b7383d88edcb,/Date(1561539330484+0000)/,9.9.9.9,162,164,163,163
30844,Ethernet,ZW,197.155.232.0,197.155.232.106,Gpon Pool,ee9579c4-65b0-4022-a765-a5105b208137,/Date(1561539337599+0000)/,1.1.1.1,1,0,1,1
30844,Ethernet,ZW,197.155.232.0,197.155.232.106,Gpon Pool,ee9579c4-65b0-4022-a765-a5105b208137,/Date(1561539340949+0000)/,8.8.8.8,16,16,16,16
30844,Ethernet,ZW,197.155.232.0,197.155.232.106,Gpon Pool,ee9579c4-65b0-4022-a765-a5105b208137,/Date(1561539344132+0000)/,9.9.9.9,1,1,1,1
